"id","user_id","recorded_at","latitude","longitude","accuracy","speed","heading","altitude","activity_type","activity_confidence","is_moving","battery_level","is_charging","distance_from_previous","created_at"
"115126",8558,"2026-03-06 10:35:31.169+00","40.36517330","71.77220330",NULL,"12.86",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:21.976747+00"
"115124",8558,"2026-03-06 10:35:27.966+00","40.36550830","71.77223170",NULL,"10.08",NULL,NULL,NULL,NULL,False,NULL,NULL,"36.53","2026-03-06 18:01:21.976747+00"
"115122",8558,"2026-03-06 10:35:25.159+00","40.36583330","71.77229500",NULL,"8.33",NULL,NULL,NULL,NULL,False,NULL,NULL,"30.05","2026-03-06 18:01:21.976745+00"
"115123",8558,"2026-03-06 10:35:25.159+00","40.36583330","71.77229500",NULL,"8.33",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:21.976745+00"
"115120",8558,"2026-03-06 10:35:20.16+00","40.36610170","71.77233670",NULL,"4.52",NULL,NULL,NULL,NULL,False,NULL,NULL,"12.39","2026-03-06 18:01:21.976745+00"
"115121",8558,"2026-03-06 10:35:20.16+00","40.36610170","71.77233670",NULL,"4.52",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:21.976745+00"
"115118",8558,"2026-03-06 10:34:31.158+00","40.36621170","71.77236000",NULL,"0.53",NULL,NULL,NULL,NULL,False,NULL,NULL,"22.24","2026-03-06 18:01:21.976744+00"
"115119",8558,"2026-03-06 10:34:31.158+00","40.36621170","71.77236000",NULL,"0.53",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:21.976744+00"
"115116",8558,"2026-03-06 10:34:25.16+00","40.36628670","71.77211670",NULL,"6.38",NULL,NULL,NULL,NULL,False,NULL,NULL,"33.89","2026-03-06 18:01:21.976743+00"
"115117",8558,"2026-03-06 10:34:25.16+00","40.36628670","71.77211670",NULL,"6.38",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:21.976744+00"
"115114",8558,"2026-03-06 10:34:23.158+00","40.36648830","71.77241670",NULL,"9.60",NULL,NULL,NULL,NULL,False,NULL,NULL,"24.87","2026-03-06 18:01:21.976743+00"
"115115",8558,"2026-03-06 10:34:23.158+00","40.36648830","71.77241670",NULL,"9.60",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:21.976743+00"
"115113",8558,"2026-03-06 10:34:21.158+00","40.36671170","71.77243170",NULL,"6.08",NULL,NULL,NULL,NULL,False,NULL,NULL,"30.70","2026-03-06 18:01:21.976743+00"
"115112",8558,"2026-03-06 10:34:18.163+00","40.36698500","71.77238000",NULL,"3.22",NULL,NULL,NULL,NULL,False,NULL,NULL,"25.13","2026-03-06 18:01:21.976742+00"
"115110",8558,"2026-03-06 10:34:13.159+00","40.36719330","71.77226500",NULL,"2.68",NULL,NULL,NULL,NULL,False,NULL,NULL,"15.03","2026-03-06 18:01:21.976742+00"
"115111",8558,"2026-03-06 10:34:13.159+00","40.36719330","71.77226500",NULL,"2.68",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:21.976742+00"
"115109",8558,"2026-03-06 10:34:10.158+00","40.36725170","71.77210500",NULL,"1.33",NULL,NULL,NULL,NULL,False,NULL,NULL,"13.24","2026-03-06 18:01:21.976741+00"
"115108",8558,"2026-03-06 10:33:52.158+00","40.36726670","71.77195000",NULL,"0.38",NULL,NULL,NULL,NULL,False,NULL,NULL,"11.84","2026-03-06 18:01:21.976741+00"
"115106",8558,"2026-03-06 10:33:48.405+00","40.36736830","71.77190830",NULL,"0.22",NULL,NULL,NULL,NULL,False,NULL,NULL,"31.03","2026-03-06 18:01:21.97674+00"
"115107",8558,"2026-03-06 10:33:48.405+00","40.36736830","71.77190830",NULL,"0.22",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:21.976741+00"
"115104",8558,"2026-03-06 10:33:47.157+00","40.36727830","71.77225500",NULL,"4.56",NULL,NULL,NULL,NULL,False,NULL,NULL,"32.33","2026-03-06 18:01:21.976737+00"
"115105",8558,"2026-03-06 10:33:47.157+00","40.36727830","71.77225500",NULL,"4.56",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:21.976737+00"
"115103",8558,"2026-03-06 10:33:41.161+00","40.36738830","71.77190170",NULL,"7.88",NULL,NULL,NULL,NULL,False,NULL,NULL,"35.92","2026-03-06 18:01:21.976736+00"
"115102",8558,"2026-03-06 10:33:37.546+00","40.36747500","71.77149330",NULL,"11.73",NULL,NULL,NULL,NULL,False,NULL,NULL,"33.78","2026-03-06 18:01:21.976736+00"
"115100",8558,"2026-03-06 10:33:36.158+00","40.36751670","71.77109830",NULL,"11.45",NULL,NULL,NULL,NULL,False,NULL,NULL,"52.28","2026-03-06 18:01:20.946219+00"
"115101",8558,"2026-03-06 10:33:36.158+00","40.36751670","71.77109830",NULL,"11.45",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:21.976735+00"
"115099",8558,"2026-03-06 10:33:32.161+00","40.36762670","71.77049830",NULL,"13.67",NULL,NULL,NULL,NULL,False,NULL,NULL,"40.98","2026-03-06 18:01:20.946219+00"
"115098",8558,"2026-03-06 10:33:29.159+00","40.36772830","71.77003330",NULL,"14.02",NULL,NULL,NULL,NULL,False,NULL,NULL,"41.61","2026-03-06 18:01:20.946218+00"
"115097",8558,"2026-03-06 10:33:26.161+00","40.36782330","71.76955830",NULL,"13.80",NULL,NULL,NULL,NULL,False,NULL,NULL,"40.69","2026-03-06 18:01:20.946217+00"
"115096",8558,"2026-03-06 10:33:23.159+00","40.36791500","71.76909330",NULL,"13.26",NULL,NULL,NULL,NULL,False,NULL,NULL,"40.33","2026-03-06 18:01:20.946216+00"
"115095",8558,"2026-03-06 10:33:20.159+00","40.36800830","71.76863330",NULL,"13.47",NULL,NULL,NULL,NULL,False,NULL,NULL,"40.14","2026-03-06 18:01:20.946216+00"
"115094",8558,"2026-03-06 10:33:17.159+00","40.36810000","71.76817500",NULL,"13.40",NULL,NULL,NULL,NULL,False,NULL,NULL,"40.01","2026-03-06 18:01:20.946215+00"
"115093",8558,"2026-03-06 10:33:14.159+00","40.36819170","71.76771830",NULL,"13.15",NULL,NULL,NULL,NULL,False,NULL,NULL,"39.96","2026-03-06 18:01:20.946214+00"
"115092",8558,"2026-03-06 10:33:11.159+00","40.36828170","71.76726170",NULL,"13.34",NULL,NULL,NULL,NULL,False,NULL,NULL,"39.92","2026-03-06 18:01:20.946184+00"
"115091",8558,"2026-03-06 10:33:08.16+00","40.36837500","71.76680670",NULL,"13.38",NULL,NULL,NULL,NULL,False,NULL,NULL,"40.40","2026-03-06 18:01:20.946183+00"
"115090",8558,"2026-03-06 10:33:05.158+00","40.36847500","71.76634830",NULL,"13.40",NULL,NULL,NULL,NULL,False,NULL,NULL,"41.84","2026-03-06 18:01:20.946183+00"
"115089",8558,"2026-03-06 10:33:02.159+00","40.36858670","71.76587670",NULL,"14.16",NULL,NULL,NULL,NULL,False,NULL,NULL,"42.34","2026-03-06 18:01:20.946182+00"
"115088",8558,"2026-03-06 10:32:59.159+00","40.36868830","71.76539500",NULL,"14.34",NULL,NULL,NULL,NULL,False,NULL,NULL,"43.75","2026-03-06 18:01:20.946181+00"
"115087",8558,"2026-03-06 10:32:56.16+00","40.36879170","71.76489670",NULL,"14.80",NULL,NULL,NULL,NULL,False,NULL,NULL,"43.48","2026-03-06 18:01:20.946179+00"
"115086",8558,"2026-03-06 10:32:53.161+00","40.36889500","71.76440170",NULL,"14.66",NULL,NULL,NULL,NULL,False,NULL,NULL,"44.37","2026-03-06 18:01:20.946178+00"
"115085",8558,"2026-03-06 10:32:50.161+00","40.36900500","71.76389830",NULL,"14.85",NULL,NULL,NULL,NULL,False,NULL,NULL,"44.71","2026-03-06 18:01:20.946156+00"
"115084",8558,"2026-03-06 10:32:47.158+00","40.36913000","71.76339670",NULL,"15.08",NULL,NULL,NULL,NULL,False,NULL,NULL,"44.88","2026-03-06 18:01:20.946156+00"
"115083",8558,"2026-03-06 10:32:44.197+00","40.36926670","71.76289830",NULL,"14.90",NULL,NULL,NULL,NULL,False,NULL,NULL,"43.78","2026-03-06 18:01:20.946155+00"
"115082",8558,"2026-03-06 10:32:41.159+00","40.36942170","71.76242330",NULL,"14.49",NULL,NULL,NULL,NULL,False,NULL,NULL,"43.97","2026-03-06 18:01:20.946154+00"
"115081",8558,"2026-03-06 10:32:38.158+00","40.36960000","71.76196000",NULL,"14.50",NULL,NULL,NULL,NULL,False,NULL,NULL,"42.44","2026-03-06 18:01:20.946153+00"
"115080",8558,"2026-03-06 10:32:35.158+00","40.36978000","71.76151830",NULL,"14.49",NULL,NULL,NULL,NULL,False,NULL,NULL,"43.53","2026-03-06 18:01:20.946152+00"
"115079",8558,"2026-03-06 10:32:32.157+00","40.36998830","71.76108330",NULL,"14.05",NULL,NULL,NULL,NULL,False,NULL,NULL,"42.56","2026-03-06 18:01:20.946151+00"
"115078",8558,"2026-03-06 10:32:29.157+00","40.37018830","71.76065500",NULL,"13.40",NULL,NULL,NULL,NULL,False,NULL,NULL,"48.12","2026-03-06 18:01:20.94615+00"
"115076",8558,"2026-03-06 10:32:25.158+00","40.37040500","71.76016330",NULL,"12.60",NULL,NULL,NULL,NULL,False,NULL,NULL,"36.97","2026-03-06 18:01:20.946149+00"
"115077",8558,"2026-03-06 10:32:25.158+00","40.37040500","71.76016330",NULL,"12.60",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:20.946149+00"
"115075",8558,"2026-03-06 10:32:22.158+00","40.37058330","71.75979500",NULL,"12.27",NULL,NULL,NULL,NULL,False,NULL,NULL,"35.23","2026-03-06 18:01:20.946148+00"
"115074",8558,"2026-03-06 10:32:19.158+00","40.37074830","71.75944000",NULL,"12.09",NULL,NULL,NULL,NULL,False,NULL,NULL,"33.64","2026-03-06 18:01:20.946147+00"
"115073",8558,"2026-03-06 10:32:16.158+00","40.37090670","71.75910170",NULL,"11.90",NULL,NULL,NULL,NULL,False,NULL,NULL,"31.79","2026-03-06 18:01:20.946146+00"
"115072",8558,"2026-03-06 10:32:12.568+00","40.37107670","71.75880000",NULL,"11.74",NULL,NULL,NULL,NULL,False,NULL,NULL,"32.11","2026-03-06 18:01:20.946146+00"
"115070",8558,"2026-03-06 10:32:11.157+00","40.37121170","71.75846500",NULL,"12.02",NULL,NULL,NULL,NULL,False,NULL,NULL,"47.87","2026-03-06 18:01:20.946144+00"
"115071",8558,"2026-03-06 10:32:11.157+00","40.37121170","71.75846500",NULL,"12.02",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:20.946145+00"
"115068",8558,"2026-03-06 10:32:08.157+00","40.37151830","71.75806830",NULL,"12.71",NULL,NULL,NULL,NULL,False,NULL,NULL,"36.41","2026-03-06 18:01:20.946141+00"
"115069",8558,"2026-03-06 10:32:08.157+00","40.37151830","71.75806830",NULL,"12.71",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:20.946142+00"
"115066",8558,"2026-03-06 10:32:05.158+00","40.37169330","71.75770500",NULL,"12.40",NULL,NULL,NULL,NULL,False,NULL,NULL,"43.94","2026-03-06 18:01:20.94614+00"
"115067",8558,"2026-03-06 10:32:05.158+00","40.37169330","71.75770500",NULL,"12.40",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:20.94614+00"
"115064",8558,"2026-03-06 10:32:01.158+00","40.37194330","71.75730330",NULL,"12.64",NULL,NULL,NULL,NULL,False,NULL,NULL,"34.08","2026-03-06 18:01:20.946138+00"
"115065",8558,"2026-03-06 10:32:01.158+00","40.37194330","71.75730330",NULL,"12.64",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:20.946139+00"
"115063",8558,"2026-03-06 10:31:58.158+00","40.37217830","71.75704500",NULL,"12.42",NULL,NULL,NULL,NULL,False,NULL,NULL,"33.47","2026-03-06 18:01:20.946137+00"
"115062",8558,"2026-03-06 10:31:55.159+00","40.37243330","71.75683500",NULL,"10.81",NULL,NULL,NULL,NULL,False,NULL,NULL,"35.28","2026-03-06 18:01:20.946137+00"
"115060",8558,"2026-03-06 10:31:53.16+00","40.37269170","71.75659330",NULL,"12.38",NULL,NULL,NULL,NULL,False,NULL,NULL,"51.44","2026-03-06 18:01:20.946135+00"
"115061",8558,"2026-03-06 10:31:53.16+00","40.37269170","71.75659330",NULL,"12.38",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:20.946136+00"
"115059",8558,"2026-03-06 10:31:49.16+00","40.37309170","71.75628830",NULL,"12.83",NULL,NULL,NULL,NULL,False,NULL,NULL,"52.40","2026-03-06 18:01:20.946134+00"
"115058",8558,"2026-03-06 10:31:45.159+00","40.37350170","71.75598330",NULL,"12.90",NULL,NULL,NULL,NULL,False,NULL,NULL,"41.41","2026-03-06 18:01:20.946133+00"
"115057",8558,"2026-03-06 10:31:42.157+00","40.37382330","71.75573670",NULL,"13.08",NULL,NULL,NULL,NULL,False,NULL,NULL,"46.95","2026-03-06 18:01:20.946132+00"
"115055",8558,"2026-03-06 10:31:38.159+00","40.37417830","71.75543670",NULL,"12.66",NULL,NULL,NULL,NULL,False,NULL,NULL,"38.01","2026-03-06 18:01:20.94613+00"
"115056",8558,"2026-03-06 10:31:38.159+00","40.37417830","71.75543670",NULL,"12.66",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:20.946132+00"
"115054",8558,"2026-03-06 10:31:35.159+00","40.37447830","71.75522170",NULL,"12.07",NULL,NULL,NULL,NULL,False,NULL,NULL,"35.78","2026-03-06 18:01:20.946129+00"
"115053",8558,"2026-03-06 10:31:32.165+00","40.37475670","71.75501000",NULL,"11.96",NULL,NULL,NULL,NULL,False,NULL,NULL,"36.22","2026-03-06 18:01:20.946128+00"
"115052",8558,"2026-03-06 10:31:29.16+00","40.37503830","71.75479500",NULL,"11.53",NULL,NULL,NULL,NULL,False,NULL,NULL,"35.82","2026-03-06 18:01:20.946099+00"
"115051",8558,"2026-03-06 10:31:26.157+00","40.37532000","71.75459000",NULL,"11.79",NULL,NULL,NULL,NULL,False,NULL,NULL,"35.21","2026-03-06 18:01:20.946097+00"
"115050",8558,"2026-03-06 10:31:23.158+00","40.37559330","71.75438000",NULL,"11.71",NULL,NULL,NULL,NULL,False,NULL,NULL,"35.78","2026-03-06 18:01:20.458866+00"
"115049",8558,"2026-03-06 10:31:20.158+00","40.37587170","71.75416830",NULL,"11.78",NULL,NULL,NULL,NULL,False,NULL,NULL,"35.59","2026-03-06 18:01:20.458865+00"
"115048",8558,"2026-03-06 10:31:17.158+00","40.37614670","71.75395330",NULL,"11.05",NULL,NULL,NULL,NULL,False,NULL,NULL,"33.45","2026-03-06 18:01:20.458864+00"
"115047",8558,"2026-03-06 10:31:14.157+00","40.37640830","71.75375830",NULL,"10.59",NULL,NULL,NULL,NULL,False,NULL,NULL,"35.59","2026-03-06 18:01:20.458864+00"
"115046",8558,"2026-03-06 10:31:11.156+00","40.37670830","71.75361170",NULL,"8.72",NULL,NULL,NULL,NULL,False,NULL,NULL,"31.73","2026-03-06 18:01:20.458863+00"
"115044",8558,"2026-03-06 10:31:08.159+00","40.37691000","71.75334670",NULL,"8.29",NULL,NULL,NULL,NULL,False,NULL,NULL,"27.00","2026-03-06 18:01:20.458862+00"
"115045",8558,"2026-03-06 10:31:08.159+00","40.37691000","71.75334670",NULL,"8.29",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:20.458862+00"
"115043",8558,"2026-03-06 10:31:04.158+00","40.37712000","71.75318670",NULL,"3.91",NULL,NULL,NULL,NULL,False,NULL,NULL,"20.63","2026-03-06 18:01:20.458861+00"
"115042",8558,"2026-03-06 10:30:59.156+00","40.37728000","71.75306330",NULL,"3.57",NULL,NULL,NULL,NULL,False,NULL,NULL,"20.30","2026-03-06 18:01:20.45886+00"
"115041",8558,"2026-03-06 10:30:53.158+00","40.37743500","71.75293670",NULL,"3.89",NULL,NULL,NULL,NULL,False,NULL,NULL,"20.53","2026-03-06 18:01:20.458859+00"
"115039",8558,"2026-03-06 10:30:36.159+00","40.37758000","71.75278670",NULL,"7.33",NULL,NULL,NULL,NULL,False,NULL,NULL,"45.51","2026-03-06 18:01:20.458858+00"
"115040",8558,"2026-03-06 10:30:36.159+00","40.37758000","71.75278670",NULL,"7.33",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:20.458858+00"
"115038",8558,"2026-03-06 10:30:31.158+00","40.37793670","71.75252330",NULL,"13.04",NULL,NULL,NULL,NULL,False,NULL,NULL,"47.79","2026-03-06 18:01:20.458857+00"
"115037",8558,"2026-03-06 10:30:27.159+00","40.37829830","71.75221830",NULL,"12.73",NULL,NULL,NULL,NULL,False,NULL,NULL,"42.28","2026-03-06 18:01:20.458856+00"
"115036",8558,"2026-03-06 10:30:24.159+00","40.37857670","71.75187830",NULL,"14.75",NULL,NULL,NULL,NULL,False,NULL,NULL,"44.20","2026-03-06 18:01:20.458856+00"
"115035",8558,"2026-03-06 10:30:21.169+00","40.37883500","71.75148170",NULL,"14.44",NULL,NULL,NULL,NULL,False,NULL,NULL,"45.92","2026-03-06 18:01:20.458855+00"
"115034",8558,"2026-03-06 10:30:18.167+00","40.37906330","71.75103000",NULL,"15.80",NULL,NULL,NULL,NULL,False,NULL,NULL,"49.23","2026-03-06 18:01:20.458854+00"
"115033",8558,"2026-03-06 10:30:15.169+00","40.37925330","71.75050500",NULL,"16.62",NULL,NULL,NULL,NULL,False,NULL,NULL,"50.93","2026-03-06 18:01:20.458851+00"
"115032",8558,"2026-03-06 10:30:12.167+00","40.37941000","71.74994000",NULL,"16.27",NULL,NULL,NULL,NULL,False,NULL,NULL,"44.59","2026-03-06 18:01:20.458851+00"
"115031",8558,"2026-03-06 10:30:09.16+00","40.37955330","71.74944830",NULL,"15.08",NULL,NULL,NULL,NULL,False,NULL,NULL,"43.84","2026-03-06 18:01:20.45885+00"
"115030",8558,"2026-03-06 10:30:06.16+00","40.37967670","71.74895670",NULL,"14.49",NULL,NULL,NULL,NULL,False,NULL,NULL,"43.21","2026-03-06 18:01:20.458849+00"
"115029",8558,"2026-03-06 10:30:03.16+00","40.37981500","71.74848000",NULL,"14.98",NULL,NULL,NULL,NULL,False,NULL,NULL,"47.33","2026-03-06 18:01:20.458848+00"
"115028",8558,"2026-03-06 10:30:00.159+00","40.37999170","71.74797170",NULL,"15.38",NULL,NULL,NULL,NULL,False,NULL,NULL,"47.00","2026-03-06 18:01:20.458847+00"
"115026",8558,"2026-03-06 10:29:57.16+00","40.38015830","71.74746170",NULL,"16.04",NULL,NULL,NULL,NULL,False,NULL,NULL,"62.73","2026-03-06 18:01:20.458846+00"
"115027",8558,"2026-03-06 10:29:57.16+00","40.38015830","71.74746170",NULL,"16.04",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:20.458847+00"
"115025",8558,"2026-03-06 10:29:53.158+00","40.38038170","71.74678170",NULL,"18.10",NULL,NULL,NULL,NULL,False,NULL,NULL,"61.89","2026-03-06 18:01:20.458845+00"
"115023",8558,"2026-03-06 10:29:50.159+00","40.38047670","71.74606170",NULL,"17.59",NULL,NULL,NULL,NULL,False,NULL,NULL,"51.45","2026-03-06 18:01:20.458844+00"
"115024",8558,"2026-03-06 10:29:50.159+00","40.38047670","71.74606170",NULL,"17.59",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:20.458845+00"
"115022",8558,"2026-03-06 10:29:47.158+00","40.38051830","71.74545670",NULL,"16.43",NULL,NULL,NULL,NULL,False,NULL,NULL,"48.71","2026-03-06 18:01:20.458843+00"
"115021",8558,"2026-03-06 10:29:44.158+00","40.38051500","71.74488170",NULL,"16.22",NULL,NULL,NULL,NULL,False,NULL,NULL,"47.87","2026-03-06 18:01:20.458842+00"
"115020",8558,"2026-03-06 10:29:41.159+00","40.38050500","71.74431670",NULL,"15.40",NULL,NULL,NULL,NULL,False,NULL,NULL,"46.76","2026-03-06 18:01:20.458842+00"
"115019",8558,"2026-03-06 10:29:38.158+00","40.38049000","71.74376500",NULL,"15.04",NULL,NULL,NULL,NULL,False,NULL,NULL,"51.00","2026-03-06 18:01:20.458841+00"
"115018",8558,"2026-03-06 10:29:35.158+00","40.38043830","71.74316670",NULL,"14.36",NULL,NULL,NULL,NULL,False,NULL,NULL,"48.21","2026-03-06 18:01:20.45884+00"
"115016",8558,"2026-03-06 10:29:32.16+00","40.38056330","71.74262170",NULL,"14.50",NULL,NULL,NULL,NULL,False,NULL,NULL,"30.92","2026-03-06 18:01:20.458836+00"
"115017",8558,"2026-03-06 10:29:32.16+00","40.38056330","71.74262170",NULL,"14.50",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:20.458839+00"
"115015",8558,"2026-03-06 10:29:30.158+00","40.38056830","71.74225670",NULL,"12.10",NULL,NULL,NULL,NULL,False,NULL,NULL,"42.38","2026-03-06 18:01:20.458835+00"
"115014",8558,"2026-03-06 10:29:27.161+00","40.38055500","71.74175670",NULL,"11.22",NULL,NULL,NULL,NULL,False,NULL,NULL,"35.32","2026-03-06 18:01:20.458835+00"
"115012",8558,"2026-03-06 10:29:24.158+00","40.38051330","71.74134330",NULL,"9.83",NULL,NULL,NULL,NULL,False,NULL,NULL,"27.96","2026-03-06 18:01:20.458833+00"
"115013",8558,"2026-03-06 10:29:24.158+00","40.38051330","71.74134330",NULL,"9.83",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:20.458834+00"
"115011",8558,"2026-03-06 10:29:21.158+00","40.38051830","71.74101330",NULL,"6.23",NULL,NULL,NULL,NULL,False,NULL,NULL,"20.57","2026-03-06 18:01:20.458832+00"
"115009",8558,"2026-03-06 10:28:49.158+00","40.38050000","71.74077170",NULL,"3.44",NULL,NULL,NULL,NULL,False,NULL,NULL,"32.62","2026-03-06 18:01:20.458831+00"
"115010",8558,"2026-03-06 10:28:49.158+00","40.38050000","71.74077170",NULL,"3.44",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:20.458832+00"
"115008",8558,"2026-03-06 10:28:43.159+00","40.38050830","71.74038670",NULL,"8.24",NULL,NULL,NULL,NULL,False,NULL,NULL,"36.85","2026-03-06 18:01:20.45883+00"
"115007",8558,"2026-03-06 10:28:39.157+00","40.38051000","71.73995170",NULL,"9.79",NULL,NULL,NULL,NULL,False,NULL,NULL,"31.91","2026-03-06 18:01:20.458829+00"
"115006",8558,"2026-03-06 10:28:36.163+00","40.38051500","71.73957500",NULL,"10.89",NULL,NULL,NULL,NULL,False,NULL,NULL,"32.35","2026-03-06 18:01:20.458828+00"
"115005",8558,"2026-03-06 10:28:33.16+00","40.38050500","71.73919330",NULL,"10.46",NULL,NULL,NULL,NULL,False,NULL,NULL,"34.32","2026-03-06 18:01:20.458826+00"
"115004",8558,"2026-03-06 10:28:29.493+00","40.38047500","71.73879000",NULL,"10.03",NULL,NULL,NULL,NULL,False,NULL,NULL,"33.16","2026-03-06 18:01:20.458825+00"
"115002",8558,"2026-03-06 10:28:27.158+00","40.38055170","71.73841170",NULL,"11.74",NULL,NULL,NULL,NULL,False,NULL,NULL,"49.87","2026-03-06 18:01:20.458823+00"
"115003",8558,"2026-03-06 10:28:27.158+00","40.38055170","71.73841170",NULL,"11.74",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:20.458824+00"
"115001",8558,"2026-03-06 10:28:23.158+00","40.38053500","71.73782330",NULL,"13.69",NULL,NULL,NULL,NULL,False,NULL,NULL,"41.04","2026-03-06 18:01:20.458821+00"
"115000",8558,"2026-03-06 10:28:20.166+00","40.38050830","71.73734000",NULL,"14.19",NULL,NULL,NULL,NULL,False,NULL,NULL,"42.83","2026-03-06 18:01:19.610331+00"
"114999",8558,"2026-03-06 10:28:17.16+00","40.38048830","71.73683500",NULL,"14.51",NULL,NULL,NULL,NULL,False,NULL,NULL,"44.30","2026-03-06 18:01:19.610331+00"
"114998",8558,"2026-03-06 10:28:14.159+00","40.38046000","71.73631330",NULL,"14.56",NULL,NULL,NULL,NULL,False,NULL,NULL,"43.31","2026-03-06 18:01:19.61033+00"
"114997",8558,"2026-03-06 10:28:11.159+00","40.38043170","71.73580330",NULL,"14.22",NULL,NULL,NULL,NULL,False,NULL,NULL,"43.62","2026-03-06 18:01:19.610329+00"
"114996",8558,"2026-03-06 10:28:08.158+00","40.38040000","71.73529000",NULL,"14.56",NULL,NULL,NULL,NULL,False,NULL,NULL,"46.94","2026-03-06 18:01:19.610329+00"
"114995",8558,"2026-03-06 10:28:05.16+00","40.38036000","71.73473830",NULL,"15.25",NULL,NULL,NULL,NULL,False,NULL,NULL,"45.31","2026-03-06 18:01:19.610329+00"
"114994",8558,"2026-03-06 10:28:02.161+00","40.38030500","71.73420830",NULL,"15.57",NULL,NULL,NULL,NULL,False,NULL,NULL,"45.16","2026-03-06 18:01:19.610329+00"
"114993",8558,"2026-03-06 10:27:59.158+00","40.38024170","71.73368170",NULL,"15.73",NULL,NULL,NULL,NULL,False,NULL,NULL,"45.57","2026-03-06 18:01:19.610329+00"
"114992",8558,"2026-03-06 10:27:56.158+00","40.38021330","71.73314500",NULL,"15.21",NULL,NULL,NULL,NULL,False,NULL,NULL,"41.87","2026-03-06 18:01:19.610328+00"
"114991",8558,"2026-03-06 10:27:53.037+00","40.38011830","71.73266670",NULL,"15.32",NULL,NULL,NULL,NULL,False,NULL,NULL,"40.86","2026-03-06 18:01:19.610328+00"
"114989",8558,"2026-03-06 10:27:51.168+00","40.38027170","71.73222830",NULL,"13.63",NULL,NULL,NULL,NULL,False,NULL,NULL,"42.16","2026-03-06 18:01:19.610328+00"
"114990",8558,"2026-03-06 10:27:51.168+00","40.38027170","71.73222830",NULL,"13.63",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:19.610328+00"
"114988",8558,"2026-03-06 10:27:47.621+00","40.38011500","71.73177500",NULL,"10.37",NULL,NULL,NULL,NULL,False,NULL,NULL,"33.94","2026-03-06 18:01:19.610328+00"
"114986",8558,"2026-03-06 10:27:45.168+00","40.38013330","71.73137500",NULL,"8.71",NULL,NULL,NULL,NULL,False,NULL,NULL,"27.73","2026-03-06 18:01:19.610327+00"
"114987",8558,"2026-03-06 10:27:45.168+00","40.38013330","71.73137500",NULL,"8.71",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:19.610327+00"
"114984",8558,"2026-03-06 10:27:40.903+00","40.38011670","71.73104830",NULL,"7.42",NULL,NULL,NULL,NULL,False,NULL,NULL,"31.30","2026-03-06 18:01:19.610327+00"
"114985",8558,"2026-03-06 10:27:40.903+00","40.38011670","71.73104830",NULL,"7.42",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:19.610327+00"
"114982",8558,"2026-03-06 10:27:38.166+00","40.37999000","71.73071830",NULL,"8.43",NULL,NULL,NULL,NULL,False,NULL,NULL,"47.86","2026-03-06 18:01:19.610326+00"
"114983",8558,"2026-03-06 10:27:38.166+00","40.37999000","71.73071830",NULL,"8.43",NULL,NULL,NULL,NULL,False,NULL,NULL,"0.00","2026-03-06 18:01:19.610327+00"
"114980",8558,"2026-03-06 10:27:34.167+00","40.38008330","71.73016670",NULL,"13.10",NULL,NULL,NULL,NULL,False,NULL,NULL,"53.23","2026-03-06 18:01:19.610326+00"
